Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
ayat ringkas bahasa makhluk eak x assalam wassalam haha mengarut hidup korang,1,0,1,0,1,0,0,0,0,1,0,0
hem mas mainkan adik sayang,0,1,0,0,0,0,0,0,0,0,0,0
gampang ya ya syahadat,0,0,0,0,0,0,0,0,0,0,0,0
sisternet kementerian pedesaan pembangunan daerah te inggal transmigrasi dorong pemanfaatan internet tingkatkan ekonomi pedesaan,0,0,0,0,0,0,0,0,0,0,0,0
garuda sengaja bangkrutkan dikuasai cina laknat lengserkan garuda bangkrut,1,0,0,1,0,1,0,0,0,0,0,1
periode indonesia negara gagal gagal ciptakan sepuluh juta lap pekerjaan gagal kekuasaan gagal hutang gagal menaikkan bahan bakar minyak gagal potong kuping insyaallah 2019 ganti presiden,1,0,0,1,0,0,0,0,1,0,1,0
omojy akun isi giveaway kebanyakan,1,1,1,0,0,0,0,0,1,1,0,0
sumpah ya suka orang norak berisik sewa studio,1,1,1,0,0,0,0,0,1,1,0,0
indahnya,0,1,0,0,0,0,0,0,0,0,0,0
tebar sepe i teroris teroris indentik bom,0,0,0,0,0,0,0,0,0,0,0,0
coba deh mbak om taufik gerindra teman teman pilihan kepala daerah daerah khusus kota om taufik makan makan daerah jaka a utara kemarin kampanye,0,0,0,0,0,0,0,0,0,0,0,0
ingatkan berhati hati bersosial media pendapat terperangkap gaya komunikasi agresif provokatif jalan mengelak 2019 ganti presiden setuju like yuk,0,0,0,0,0,0,0,0,0,0,0,0
aduh ya nur sugik berbicara acara ahok acara ahok berbicara pagi ahok gelar a,1,1,1,0,0,0,0,0,1,1,0,0
1 proyek infrastruktur pemerintah bermasalah terbaru proyek jalan tol manado bitung tumaluntung kabupaten minahasa utara sulawesi utara,0,0,0,0,0,0,0,0,0,0,0,0
rizal ramli pasca gubernur daerah khusus kota jaka a sejuk tenang,0,0,0,0,0,0,0,0,0,0,0,0
indonesia anti ungkit ungkit ai indonesia cari presiden kaitan buruk simpel indonesia bangkit 2019,0,0,0,0,0,0,0,0,0,0,0,0
hehe ajarkan sp ajaran kristen,0,0,0,0,0,0,0,0,0,0,0,0
5 sebentar rocky berusaha memahami kali orang islam terima kitab suci al qur an dianggap fiksi merasakan al qur an fakta kehidupan,0,0,0,0,0,0,0,0,0,0,0,0
anak sekolah zaman now masuknya lulus orang,0,1,0,0,0,0,0,0,0,0,0,0
jauhkanlah godaan,0,0,0,0,0,0,0,0,0,0,0,0
tangkap pelakunya polisi lengserkan jokowi ai indonesia,1,0,1,0,0,1,0,0,0,0,0,1
asyik ya budaya barat jaman romawi suka te ukar critical amp cultural studies pusing,0,0,0,0,0,0,0,0,0,0,0,0
keduluan cina produksi cangkul traktor penyemprot hama genset,0,0,0,0,0,0,0,0,0,0,0,0
sesampainya duduk duaan makan roti dengar lagu menari,0,0,0,0,0,0,0,0,0,0,0,0
foto sekilas kandung gue malam sengaja gue kasih sekilas lihat respon 100 retweet gue kasih foto full body uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
sabtu 21 4 2018 pagi masyarakat adat badui melanjutkan perjalanan kantor gubernur banten kawasan pusat pemerintahan provinsi banten kawasan pusat pemerintahan provinsi banten curug kota serang seba badui 2018 madisa,0,0,0,0,0,0,0,0,0,0,0,0
papa kang abu iman tobat ampuni allah subhanahu wa taala,0,0,0,0,0,0,0,0,0,0,0,0
cerita amp lagu raja pe uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
ya memanggil siput xad,0,0,0,0,0,0,0,0,0,0,0,0
true kyuhyun pantai pakai manset dasar jihoon,1,1,1,0,0,0,0,0,1,1,0,0
mari membela islam maksiat memaki mencaci bergibah beradu domba melaknat,0,0,0,0,0,0,0,0,0,0,0,0
ummar bin khattab ah poligami,1,1,1,0,0,0,0,0,1,1,0,0
meeting jam sakit pinggang xad,0,1,0,0,0,0,0,0,0,0,0,0
jaringan gue mencret,0,1,0,0,0,0,0,0,0,0,0,0
mengaku kristen hidup bedanya orang orang dunia kabur mencerminkan kemuliaan allah kesaksian kristus harold freligh,0,0,0,0,0,0,0,0,0,0,0,0
ku lobang pantatmu cantik km urut ukuran jari km sanggup cantik,0,1,0,0,0,0,0,0,0,0,0,0
ogah,0,1,0,0,0,0,0,0,0,0,0,0
video ritual hindu digelar india aceh menerapkan syariat islam keras,0,0,0,0,0,0,0,0,0,0,0,0
serangan bangsa yahudi tingkatkan iman takwa allah subhanahu wa taala khotbah,0,0,0,0,0,0,0,0,0,0,0,0
baca hadisnya pensyariatan puasa asyura amp akikah ittiba ikuti ajaran yahudi adat arab sahabat ittiba sunnah nabi gamis hukumnya mubah sepe i sarung peci koko a,0,0,0,0,0,0,0,0,0,0,0,0
musik milenial mending dibilang tua indie maksud km indie musik modern indie berasal musik independent bro a ian musisi menggantung nasib mandiri musisi old indie,0,1,0,0,0,0,0,0,0,0,0,0
he orang jaman ya,0,0,0,0,0,0,0,0,0,0,0,0
menjelang ide makan kesini bro warung pempek palembang jalan wr supratman senggol budaya tohpati,0,0,0,0,0,0,0,0,0,0,0,0
su pin siswi sekolah dasar katolik karya yosef 1978 1983 istrinya ronaldo pardede su pin syiah oi deh gizi oi deh rode ronaldo pardede gizi,0,0,0,0,0,0,0,0,0,0,0,0
daerah menyuarakan 2019 ganti presiden kampung x84,1,1,0,1,0,0,0,0,1,0,1,0
wkwk terbayang kera sakti,0,0,0,0,0,0,0,0,0,0,0,0
fuyyyyyoooo laaa mindfuck sial kepala otak terpikir perkara fuck,1,1,1,0,0,0,0,0,1,1,0,0
rocky gerung pendukung 212 kitab suci fiksi al alquran fiksi laknat,1,1,1,0,1,0,0,0,0,1,0,0
mengelap mulutku pakai meja,0,0,0,0,0,0,0,0,0,0,0,0
kelompok radikal mengkampanyekan terang terang orang kristen haram hukumnya kepala daerah membalas agama kasih,0,0,0,0,0,0,0,0,0,0,0,0
kota jaka a byar pet woooui listrik mutu ambrol,1,1,0,1,0,0,0,0,1,0,1,0
prabowo kadaluarsa,1,0,1,0,0,0,0,0,1,1,0,0
daya beli turun data kemiskinan olah olah harga harga terjangkau kebutuhan hidup rakyat sulit kesenjangan lebar hutang bengkak karuan jabatan aset negara jual jual tenaga kerja banjir,1,0,1,0,0,0,0,0,1,1,0,0
pujian tim super militan gerakan 2019 ganti presiden dihadang insya allah 2019 prabowo anis matta solusi negeri,1,0,0,1,0,0,0,0,1,0,1,0
oh seram ya bang,1,1,1,0,0,0,1,0,0,1,0,0
susu ya,0,0,0,0,0,0,0,0,0,0,0,0
dengar rumor namanya matthew orang indonesia bikin bingung muncul nama matthew soeharsono sekolah rumahnya make foto in,0,1,0,0,0,0,0,0,0,0,0,0
orang tingkat kebenciannya dianggap salah 51 stop kontrak bersyukurnya dasa pala peang,1,0,1,0,0,0,1,0,0,1,0,0
kecebong utang menumpuk bocah petualang bagus infrastruktur 2 bilang selesai bandara akui kebangetan ya,1,1,0,1,0,0,0,0,1,0,1,0
melepaskan orang cintai sulit dibanding menerima cinta hatimu robot bijak bot zidan creative,0,0,0,0,0,0,0,0,0,0,0,0
allah hu barbar perintahkan penggal dibenarkan bang fahri allah hu barbar mengajarkan cocok cocok penis,1,1,0,1,1,0,0,1,0,0,1,0
menunggu serbuan pemuja turki,1,1,0,1,0,0,0,0,1,0,1,0
pacar gue kembalikan gue belajar xad,1,1,1,0,0,0,0,1,0,1,0,0
kurban pakai sapi x85,0,0,0,0,0,0,0,0,0,0,0,0
ahli sejarah islam pakar islam silakan dibantah kebenaran informasi kebaikan bangsa negara,1,0,0,1,1,0,0,0,0,0,1,0
mayoritas minoritas konsep sependek pengetahuan perintah kitab suci kristen buddha hindu melarang memilih pemimpin teman pegawai agama,0,0,0,0,0,0,0,0,0,0,0,0
lelaki dunia mudah mudahan ya uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
gue suka lobang,0,1,0,0,0,0,0,0,0,0,0,0
ning teras lantai 2 sebelah kamarmu saksi hubungan mu,0,0,0,0,0,0,0,0,0,0,0,0
cewek cy,1,1,1,0,0,0,0,1,0,1,0,0
anies sandi gagal memimpin daerah khusus kota dilantik,1,0,1,0,0,0,0,0,1,1,0,0
katolik dibatalkan pernikahannya alasan alasan,0,0,0,0,0,0,0,0,0,0,0,0
retweet digoyang basah x9d horny colok colok becek video vi xa6,0,1,0,0,0,0,0,0,0,0,0,0
gereja suku tata ibadah nyanyian berpakaian sesuai kebiasaan gereja lokal orang katolik dominan pakai latin,0,0,0,0,0,0,0,0,0,0,0,0
ilmu agama luas amp saleh ragu akun akun follow alangkah elok contoh teman teman pendapat bil hikmah salam,0,0,0,0,0,0,0,0,0,0,0,0
tidurnya ruang kerjanya saksi x85,0,0,0,0,0,0,0,0,0,0,0,0
3 enak ganteng be merasakan sodokan gue x92 xa6 x92 xa6 uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
agama memiliki kitab suci memiliki kitab suci ya cuek bro,0,0,0,0,0,0,0,0,0,0,0,0
hentakan manja anak kuliahan penasaran mencoba bool ya adik kasih tanggung k xa6,0,1,0,0,0,0,0,0,0,0,0,0
lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
7 presiden mendengar laporan detail persiapan infrastruktur non persiapan teknis pelaksanaan jokowi pacu promosi asian games ayo promosikan asian games 2018,0,0,0,0,0,0,0,0,0,0,0,0
makcik cina sebelah katil no 3 pinda kebaikan pe olongan berjiran buah tangan alhamdulillah sungguh anti cina x8d terima kasih,0,0,0,0,0,0,0,0,0,0,0,0
apik biyat senang nyawang foto presiden semoga disamping berkenan wakil presidennya minimal penasihat presiden jancuker huhu,1,1,1,0,0,0,0,0,1,1,0,0
gue tim sukses berbicara dibanding imbal jasa penjaminan contoh politik busuk tim anies sandi,1,1,0,1,0,0,0,0,1,0,1,0
otak kadal diktator jokowi tukang tipu biadab janji menyelesaikan pelanggaran ham eh gebuk ai indonesia,1,1,1,0,0,0,0,0,1,1,0,0
pilih ahok pilih iman koruptor,1,1,1,0,0,0,0,0,1,1,0,0
sumpah lucu jadikan bahan bercandaan,0,0,0,0,0,0,0,0,0,0,0,0
1 mengandung ekstrak lidah 2 mengandung alkohol 3 memiliki manis 4 bereaksi obat,0,0,0,0,0,0,0,0,0,0,0,0
bekasi panasnya,0,1,0,0,0,0,0,0,0,0,0,0
ilmu dipelihara otakmu usang benaran din,1,1,1,0,0,0,0,0,1,1,0,0
muslim diintrogasi tuhan menciptakan berpasangan,1,0,1,0,1,0,0,0,0,1,0,0
1 perih luka sariawan n2 kemasanya finger off bersentuhan luka n3 mengandung ekstrak lidah n4 aman bayi amp anak anak n5 memiliki manis n6 bereaksi obat n7 t,0,0,0,0,0,0,0,0,0,0,0,0
pacaran pacar ya sarapan galau,0,1,0,0,0,0,0,0,0,0,0,0
2018 terngiang kisah kisah memiliki gawai gawai mutakhir surat saksi rindu tulisan tangan dibalas dibalas langsung sebentar hati tenang,0,0,0,0,0,0,0,0,0,0,0,0
pendapat om rocky cenderung ketinggalan coba bayangkan 8 anak bangsa berpendapat kitab suci fiksi diyakini menista agama diproses hukum,0,0,0,0,0,0,0,0,0,0,0,0
haha manusia jadian no 1 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden nyata perubahan indonesia,1,0,1,0,0,0,0,0,1,1,0,0
seru keika us menaikkan 10 biaya tarif produk tambahan cina bernilai 500 miliar usd publik parlemen us menyutujui lihat cina membalas keteteran ujung ujungnya indonesia,0,0,0,0,0,0,0,0,0,0,0,0
peristiwa mei 98 refleksi puncak kemarahan rakyat militeristik maukah presiden militeristik terbukti indonesia bangkrut,1,0,0,1,0,0,0,0,1,0,1,0
kali herannya warga jaka a mencari dipecat menteri jokowi anies pecat fakir ide miskin nalar sang presiden habis beliau perhatikan,1,1,1,0,0,0,0,0,1,1,0,0
subhanallah ahok divonis bersalah naudzubillahimindzalik tanda wajib lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
suka suka gue ekspresikan presiden gue memilih menyadari hater sibuk menipu rakyat,1,1,1,0,0,0,1,0,0,1,0,0
ih x9d,0,0,0,0,0,0,0,0,0,0,0,0
perhatian utama pilot terjangkit kedengkian akut kredibilitas amp nama maskapai penerbangan papan dipe aruhkan betapa mahalnya citra airlines sek,0,0,0,0,0,0,0,0,0,0,0,0
haha melihatku hem,0,0,0,0,0,0,0,0,0,0,0,0
dukungan anti hoaks pilihan kepala daerah damai warga perlindungan masyarakat keluarga menginden jangkungan sukolilo susilo bambang yudhoyono,0,0,0,0,0,0,0,0,0,0,0,0
sumpah gue puasa 7 jam 4 sore langsung otak pentium 2 lemot meeting coel coel gue bengong sahur haha,0,1,0,0,0,0,0,0,0,0,0,0
mohon maaf hubungannya tes dna ai indonesia ideologi pandangan politik diturunkan genetik,0,0,0,0,0,0,0,0,0,0,0,0
super gubernur indonesia membanggakan beda kelasnya gubernur reklamasi dibangga banggakan cukong 2019 ganti presiden 2019 presiden periode,1,0,1,0,0,0,0,0,1,1,0,0
hati hati penyakit pasukan daster oi hijau kemarin rusuh rusuh markas komando brigade mobil ya coba mengomongnya mulutnya langsung bergedel,1,1,0,1,0,0,0,0,1,0,1,0
om x91 x87 menggoda pamer bikin pikiran terbawa arus cinta x92 uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
bikin kacau kekacauan dimana indonesia kriminal ilegal mati uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
enaaaak maaaf proses hukum berjalan kapok x91 x8a x91 x8a x91 x8a x88 mohon xa6,1,1,1,0,0,0,0,0,1,1,0,0
prabowo ketularan mencla mencle amien rais uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
komisi pemilihan komisi pemelihan kota cimahi menetapkan 364 980 jiwa masuk daftar pemilih menyalurkan hak pilihnya pemilihan gubernur pilihan gubernur jawa barat 2018,0,0,0,0,0,0,0,0,0,0,0,0
menolak lupa peristiwa 98 sepakat kivlan zen prabowo be anggung wiranto,1,0,1,0,0,0,0,0,1,1,0,0
manis manis orang,1,1,1,0,0,0,1,0,0,1,0,0
sekalinya mengecek perintilan eh nilai,0,1,0,0,0,0,0,0,0,0,0,0
ulama mengajarkan menghormati berbeda agama suku bahasa budaya,0,0,0,0,0,0,0,0,0,0,0,0
dunia penjara orang beriman surga orang muslim,0,0,0,0,0,0,0,0,0,0,0,0
waaah gerwani gangbang bentuk adikmu ya choong hancur hasil dientot kuda ngooaaahahaaa keluarga hewan xa4 xa3,1,1,1,0,0,0,0,1,0,1,0,0
lucunya kak pacar menyadarkan telat guys gue pengaruh micin bikin slow respon bolot terbirit birit menelpon gue pas pintu 1 panik mencarikan camilannya sayang ketinggalan camilanku orang xad xad xad,0,1,0,0,0,0,0,0,0,0,0,0
politik agama masyarakat terpolarisasi karakter sosial media orang orang mudah terpolarisasi emosian fanatisme kelompok membabi dibawa keseharian menurutku ya,0,0,0,0,0,0,0,0,0,0,0,0
maju,0,0,0,0,0,0,0,0,0,0,0,0
politisi gerindra jokowi omong uniform resource locator presiden omong kr,1,0,1,0,0,0,0,0,1,1,0,0
menasbihkan ustad mulutnya sepe i sifatnya penuh kedengkian kebencian ketamakan rakus berwajah licik tungku meledak sang provokator be ameng agama,1,1,1,0,1,0,0,0,0,1,0,0
anehnya orang suka gue sukanya merong merong gue ya biarkan duit gue mengalir x83 x83 x83 seandainya gue nyaman,0,0,0,0,0,0,0,0,0,0,0,0
genting tahta takut lengserkan bungkam organisasi masyarakat aturan pt 20,1,0,1,0,0,0,0,0,1,1,0,0
demo 299 demo stres frustrasi gagal demo demo massal ratusan ribu uniform resource locator,1,0,0,1,0,0,0,0,1,0,1,0
terbaik eksis zaman najib x9c x8c,0,0,0,0,0,0,0,0,0,0,0,0
cina usir indonesia lihat miskin,1,0,0,1,0,1,0,0,0,0,0,1
gue bandingkan budak cinta gue digosipkan,0,1,0,0,0,0,0,0,0,0,0,0
alhamdulillah cerdas menge i isu isu ai indonesia laku hembuskan syahwat politik love islamku love nusantaraku,0,0,0,0,0,0,0,0,0,0,0,0
dikurangi biaya rumah sakit kena racunnya ustaz gerombolan berudu te arik usaha,1,1,0,1,0,0,0,0,1,0,1,0
catet kader indonesia,1,1,1,0,0,1,0,0,0,1,0,0
jatuh ketinggian hidup inu karunia ya kepalaku mengalami pendarahan otak dokter operasi alhamdulillah,0,0,0,0,0,0,0,0,0,0,0,0
bolot om kuping kotor sepe i hatinya,1,1,1,0,0,0,1,0,0,1,0,0
bangga politik indonesia masuk hitungan amerika cina sayang dihitung dijajah,1,0,1,0,0,1,0,0,0,1,0,0
seteru ayah anak menembak meleset eh kakaknya diincar x85,0,1,0,0,0,0,0,0,0,0,0,0
enak doang,0,1,0,0,0,0,0,0,0,0,0,0
hype ext transfer protocol over secure socket layer 1 ronde subuhan oh crottttt uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
bera i memilih anies sandi dikadali saracen kenak ya,1,1,0,1,0,0,0,0,1,0,1,0
menikah suka menelponi kak,0,1,0,0,0,0,0,0,0,0,0,0
kasih pantun permata dipoles batu indah burung srigunting memelas hati raden gerindra ai keadilan sejahtera sekutu segajah 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
perangai kucing zzzzzzzz sanggup tegak xad,0,1,0,0,0,0,0,0,0,0,0,0
coba kejepit gue het,0,1,0,0,0,0,0,0,0,0,0,0
logikanya kemana orang x99 x88 hubungan pt 20 takut kalah npt 20 2008 era bunyi,0,0,0,0,0,0,0,0,0,0,0,0
eng ing eng komisi pemberantasan korupsi periksa gubernur calon wakil gubernur sumatra utara ijeck sah,0,0,0,0,0,0,0,0,0,0,0,0
penistaan,0,0,0,0,0,0,0,0,0,0,0,0
thailand negara asia cowoknya uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
puisi indonesia spesifik agama ter sepe i azan syariat islam tendensius apakan media jurnalistik paham perbedaan struktur kalimat a pemilihan dig,0,0,0,0,0,0,0,0,0,0,0,0
jujur gue sulit melupakan gue sibuk melupakan,1,1,1,0,0,0,0,0,1,1,0,0
lee teorinya netflix season 2 terbukti,0,1,0,0,0,0,0,0,0,0,0,0
utang meroket rupiah anjlok ekonomi nyungsep infrastruktur ambruk bahan bakar minyak daya beli turun diserbu impo ratusan ton narkoba diserbu tenaga kerja duit 35 triliun digondol taipan,1,0,1,0,0,0,0,0,1,1,0,0
orang pilih,1,1,0,1,0,0,0,0,1,0,1,0
meja kayaknya,0,0,0,0,0,0,0,0,0,0,0,0
buntut hihi unicorn,0,0,0,0,0,0,0,0,0,0,0,0
x94 menanggapi gue mengacang please mandang gue dasar kerjaannya main handphone mulu please gue cari pelampiasan posisi gue,0,0,0,0,0,0,0,0,0,0,0,0
rusak muak orang orang,1,1,1,0,0,0,1,0,0,1,0,0
melawan indonesia belanda meriam bom indonesia mengandalkan meriam bellina,0,0,0,0,0,0,0,0,0,0,0,0
berbicara,1,1,1,0,0,0,0,0,1,1,0,0
ayo 2019 ganti presiden setuju bang eh gantinya be anya ya cari bareng bareng kocak nooo bang drama kumpulan,1,1,1,0,0,0,0,0,1,1,0,0
lihat duit pura pura menolak lupa lihat uniform resource locator,1,1,0,1,0,0,1,0,0,0,1,0
menyambung yu,1,1,1,0,0,0,0,0,1,1,0,0
keras beda beda tafsirannya,0,0,0,0,0,0,0,0,0,0,0,0
baca,0,0,0,0,0,0,0,0,0,0,0,0
terkait misi tinggal kelompok tokyo washington mengeksekusi indonesia politik 2018 kuat geng cina mewarnai kebijakan ai demokrasi indonesia perjuangan jokowi pasar tumbang,0,0,0,0,0,0,0,0,0,0,0,0
ganyang ai indonesia anteknya uniform resource locator,1,0,0,1,0,1,0,0,0,0,0,1
pengendalian muak orang menyepelekan takut lelah egoisme membuatku sepenuhnya jahat,1,1,1,0,0,0,0,0,1,1,0,0
siklus couple an beda break break up sepe i coba terbuka komunikasi ketidak pekaan x85,0,0,0,0,0,0,0,0,0,0,0,0
tante tahan dientot gede uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
mabuk arab bro xa4 xa3 xa4 xa3,0,1,0,0,0,0,0,0,0,0,0,0
next ambil alih raisa tangan kelojotan hue,1,1,0,1,0,0,0,0,1,0,1,0
hem sepe inya bahaya pilihan calon wakil presiden kejadian menuruni presiden paksa ahok maju calon wakil presidennya menang kalah menang jago strateginya calon wakil presiden,1,0,1,0,0,0,0,0,1,1,0,0
kere miskin hak tanah belaga sombong bedebah,1,1,0,1,0,0,0,0,1,0,1,0
5 mengenakan bercinta mengatasinya via,0,0,0,0,0,0,0,0,0,0,0,0
protes presiden,0,0,0,0,0,0,0,0,0,0,0,0
dunia maya nilai tulisannya tulisannya mk orangnya tulisannya formal mk formal orangnya,0,0,0,0,0,0,0,0,0,0,0,0
keluarlah miskin,0,1,0,0,0,0,0,0,0,0,0,0
bunyi susilo bambang yudhoyono dukung jokowi tong demokrat masuk oposisi ngawur warung internet haha,1,1,1,0,0,0,0,0,1,1,0,0
fake haram,0,1,0,0,0,0,0,0,0,0,0,0
pemerintahan gus ipul puti memperkuat program nawacita presiden jokowi jawa timur rakyat jokowi,0,0,0,0,0,0,0,0,0,0,0,0
5 berdasarkan pengalamanmu rekomendasi organisasi diikuti mahasiswa chat,0,0,0,0,0,0,0,0,0,0,0,0
allan nairn prabowo presiden,0,0,0,0,0,0,0,0,0,0,0,0
menyerang islam mestilah orang islam berlaku sekian orang islam menyerang islam dipelihara sepe imana salman rusdhi lelaki islam disimpan united kingdom diangkat negara islam,0,0,0,0,0,0,0,0,0,0,0,0
inter tim top hebat lazio,1,1,0,1,0,0,0,0,1,0,1,0
wendy wandy lelaki tat,0,1,0,0,0,0,0,0,0,0,0,0
najib tokoh islam islam korup zalim islam palsu umno,1,1,1,0,1,0,0,0,0,1,0,0
blangsak,0,1,0,0,0,0,0,0,0,0,0,0
semoga besok 100rb kg merasakan pahit sadar,1,1,0,1,0,0,0,0,1,0,1,0
dewan perwakilan rakyat kaum botol alias bin otak isinya duit bancakan,1,1,0,1,0,0,0,0,1,0,1,0
seng senang islam nusantara ai indonesia,1,0,0,1,1,0,0,0,0,0,1,0
alangkah rugi abadian manusia tercipta saripati tanah kembalinya neraka negara kesatuan republik indonesia butuh koboi holistik iman,1,1,1,0,0,0,0,0,1,1,0,0
mersing timbalan presiden salahuddin ayub,0,0,0,0,0,0,0,0,0,0,0,0
beli b firasat hoki taunya rank turun uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
kopi robusta pagar alam ditanam belanda 1930 an,0,0,0,0,0,0,0,0,0,0,0,0
sori suka gue sesering apapun gue having sex bera i gue suka akun akun anonim pakai ava seliweran lini notifikasi gue sori akun mesti gue blokir,0,1,0,0,0,0,0,0,0,0,0,0
klik,0,0,0,0,0,0,0,0,0,0,0,0
priski bolot,1,1,1,0,0,0,1,0,0,1,0,0
semoga setya novanto mati trotoar mayatnya dimakan semut merah,1,1,1,0,0,0,0,0,1,1,0,0
jokowi memilih cerdas kali anak buatan,1,0,1,0,0,0,0,0,1,1,0,0
ekonomi rencana dinilai berbahaya pasalnya dana murah bersifat dana jangka pendek,0,0,0,0,0,0,0,0,0,0,0,0
kebijakan pemerintah memikirkan umat islam indikator terpilihnya presiden jokowi salah muslim berpengaruh dunia lantaran diterima kalangan muslim tokoh muslim berpengaruh the muslim,0,0,0,0,0,0,0,0,0,0,0,0
presiden jokowi merampungkan 30 proyek strategis nasional play station network periode 2016 2017 senilai rupiah 94 8 triliun dukung jokowi 2 periode terbukti a melanjutkan pembangunan berkesinambungan 2019 jokowi jokowi periode,0,0,0,0,0,0,0,0,0,0,0,0
lapar hidup mewah suriah hidup sengsara islam muhammad dipercaya nabi,1,1,0,1,1,0,0,0,0,0,1,0
allah subhanahu wa taala tuhan gadungan dibuang menjorokkan,1,1,0,1,1,0,0,0,0,0,0,1
merokok,0,1,0,0,0,0,0,0,0,0,0,0
begal arab huruf dinabikan begal sadis kelompok lampung rampok bunuh karyawati dibekuk,1,1,0,1,1,0,0,0,0,0,1,0
prabowo pengecut menuduh elite maling serampangan jantan menyebut nama orangnya berani bera i maksud ketua ai lawan politiknya haha salam 2 periode,1,1,1,0,0,0,0,1,0,1,0,0
kebaya melestarikan budaya salah corat coret,0,0,0,0,0,0,0,0,0,0,0,0
berpendapat manusia sempurna dilahirkan terencat sepe i batin alhamdulillah ranah agama nak,0,0,0,0,0,0,0,0,0,0,0,0
datanya,1,1,0,1,0,0,0,0,1,0,1,0
memutuskan terjun kontra foto foto dihapusi tinggal memori gumpalan pixel abang telat follow he,0,0,0,0,0,0,0,0,0,0,0,0
dizaman jokowi indonesia mundur,1,0,1,0,0,0,0,0,1,1,0,0
ass 2024 presiden,0,0,0,0,0,0,0,0,0,0,0,0
mengepal enak,0,1,0,0,0,0,0,0,0,0,0,0
akun mempromosikan gigolo pas minat booking laki dijadikan fix akun,1,1,1,0,0,0,0,1,0,1,0,0
,1,1,1,0,0,0,0,0,1,1,0,0
gue,0,1,0,0,0,0,0,0,0,0,0,0
islam pikiran fasis hewan manusia hak berpikir perbedaan rahmah,0,0,0,0,0,0,0,0,0,0,0,0
perdebatan hindu nusantara,0,0,0,0,0,0,0,0,0,0,0,0
dengar dengar morowali buka lowongan kerja 8000 pekerja isu beredar menguatkan pekerja diterima 2000an penyebabnya kendari,0,0,0,0,0,0,0,0,0,0,0,0
begokkkkkk dasar otak pikiran mesummm rakyat tercekik ekonomi dicekik pajak pemerintah daerah daerah khusus kota dewan perwakilan rakyat daerah foya foya duit pajak,1,1,0,1,0,0,0,0,1,0,1,0
